Type ouvrage;Code ligne 1;Nom ligne 1;Propriétaire ligne 1;Etat;TENSION;Source donnée;Geo Shape;Nombre circuit;Code ligne 2;Nom ligne 2;Propriétaire ligne 2;Code ligne 3;Nom ligne 3;Propriétaire ligne 3;Code ligne 4;Nom ligne 4;Propriétaire ligne 4;Code ligne 5;Nom ligne 5;Proprietaire ligne 5;geo_point_2d
AERIEN;BERTHL31O.CHA;LIAISON 63kV N0 1 BERTHOLENE-ONET-LE-CHATEAU;MAINTENU PAR ET PROPRIETE RTE;EN EXPLOITATION;63kV;RTE;"{""coordinates"": [[2.7906953327, 44.412938426], [2.7917782008, 44.4108394307], [2.7929287677, 44.4087136161], [2.7941402784, 44.406378996], [2.7955245874, 44.4038178335], [2.7970708892, 44.4008636237], [2.7979732853, 44.3992080469], [2.7974059843, 44.3963372499], [2.7971557264, 44.3950414585]], ""type"": ""LineString""}";2;BERTHL31O.CHA;LIAISON 63kV N0 1 BERTHOLENE-ONET-LE-CHATEAU;MAINTENU PAR ET PROPRIETE RTE;;;;;;;;;;44.404147714620215, 2.7950169671509824
AERIEN;COMMUL61H.PAU;LIAISON 225kV N0 1 COMMUNE-HENRI-PAUL;MAINTENU PAR ET PROPRIETE RTE;EN EXPLOITATION;225kV;RTE;"{""coordinates"": [[4.5020119212, 46.7514059958], [4.5024779665, 46.7489801357], [4.5029405043, 46.748841685]], ""type"": ""LineString""}";1;;;;;;;;;;;;;46.74998343635971, 4.502320854425692
AERIEN;AVELIL71WEPPE;LIAISON 400kV N0 1 AVELIN - WEPPES;MAINTENU PAR ET PROPRIETE RTE;EN EXPLOITATION;400kV;RTE;"{""coordinates"": [[2.9013089285, 50.6413859203], [2.8954802089, 50.6438179571], [2.8943148063, 50.6443105547]], ""type"": ""LineString""}";1;;;;;;;;;;;;;50.64284599293463, 2.8978109247613033
AERIEN;GIMONL31JALIS;LIAISON 63kV N0 1 GIMONT-JALIS;MAINTENU PAR ET PROPRIETE RTE;EN EXPLOITATION;63kV;RTE;"{""coordinates"": [[0.6300174045, 43.6322844528], [0.6267044483, 43.6307628315]], ""type"": ""LineString""}";1;;;;;;;;;;;;;43.63152364215, 0.6283609264000001
AERIEN;DONGEL31MTOIR;LIAISON 63kV N0 1 DONGES-MONTOIR;MAINTENU PAR ET PROPRIETE RTE;EN EXPLOITATION;63kV;RTE;"{""coordinates"": [[-2.0725770787, 47.3137494844], [-2.0727209376, 47.3138359802], [-2.0744277112, 47.3151535095], [-2.0779634536, 47.3162487583], [-2.0800993015, 47.3175389962], [-2.0831414325, 47.3193759131], [-2.0865312957, 47.3214364862], [-2.0886123754, 47.323066453], [-2.0913473003, 47.3240929848], [-2.0943203318, 47.3252090688], [-2.0969028331, 47.3261781665], [-2.0988442064, 47.3269064931], [-2.1012947717, 47.3278262351], [-2.1037590825, 47.3287508051], [-2.1060606093, 47.3296084267], [-2.1090801061, 47.3307447095], [-2.1115670613, 47.3316815866], [-2.1140165218, 47.3325984135], [-2.1175959683, 47.3312154567], [-2.1209731209, 47.3299243409], [-2.1207123058, 47.3280413297], [-2.1206176349, 47.3272983594]], ""type"": ""LineString""}";1;;;;;;;;;;;;;47.325092106227714, -2.097511062210774
AERIEN;G.ILEL32SSLAC;LIAISON 63kV N0 2 GRANDE-ILE-STE-HELENE-DU-LAC;MAINTENU PAR ET PROPRIETE RTE;EN EXPLOITATION;63kV;RTE;"{""coordinates"": [[6.032372762, 45.4705093036], [6.0356916795, 45.4702072418], [6.0392708919, 45.469888818], [6.0420823609, 45.4704776567], [6.0423669536, 45.4706233865]], ""type"": ""LineString""}";1;;;;;;;;;;;;;45.470204477795576, 6.03740228628389
AERIEN;EGUZOL61ORANG;LIAISON 225kV N0 1 EGUZON-ORANGERIE (L);MAINTENU PAR ET PROPRIETE RTE;EN EXPLOITATION;225kV;RTE;"{""coordinates"": [[1.6181717378, 46.4571063185], [1.6179513709, 46.4577230383], [1.6171017144, 46.4596520743], [1.615925007, 46.460516451], [1.611020013, 46.4614317418], [1.6032910125, 46.4629098518], [1.5930031728, 46.4648538837], [1.5887447003, 46.4656617869], [1.5838078275, 46.4657092648], [1.5775711647, 46.4657775454], [1.5731018054, 46.4658186829], [1.5659863242, 46.4658777213], [1.5605141342, 46.4659322535], [1.5543855848, 46.4659928042], [1.5484198204, 46.4660505545], [1.5438449173, 46.4660925101], [1.5390279727, 46.4661235833], [1.5343312322, 46.4657738189], [1.5296540817, 46.4654239966], [1.5248730771, 46.4650570418], [1.5194598991, 46.4646520563], [1.5150966809, 46.4647357653], [1.5089847513, 46.4656739335], [1.5028723899, 46.4666261681], [1.4954927086, 46.4677540491], [1.4907570956, 46.4684863833], [1.4859963911, 46.4692327255], [1.4806208126, 46.4700678201], [1.4768171688, 46.4706365393], [1.4703471637, 46.4716509098], [1.4647610488, 46.4725097439], [1.4600755352, 46.4732321931], [1.4545752117, 46.4740803938], [1.4495655941, 46.4748547816], [1.4452922429, 46.4755141587], [1.4411012587, 46.476779556], [1.4358164998, 46.4784104325], [1.4305147496, 46.4800256353], [1.424356174, 46.4819189418], [1.4184449309, 46.4837185427], [1.4122199348, 46.4856376552], [1.4066184005, 46.4873320955], [1.4001976312, 46.4892993411], [1.3948662364, 46.4909225522], [1.3892239446, 46.4926499977], [1.384427519, 46.4941143251], [1.3770779187, 46.4963523227], [1.3710247171, 46.4981896765], [1.3630946684, 46.4985845493], [1.3582863397, 46.4988330118], [1.3525474461, 46.4990939184], [1.3467637113, 46.4993811384], [1.3397648404, 46.4997078088], [1.3352332838, 46.4999145361], [1.327997742, 46.5002779899], [1.3200987308, 46.5006494537], [1.313175907, 46.5010012657], [1.3073107162, 46.5013001497], [1.2989237466, 46.5016882237], [1.2913319532, 46.5020514993], [1.2847978947, 46.5023583714], [1.2785429303, 46.5026485709], [1.2718608408, 46.5029875173], [1.2671904196, 46.5032019383], [1.260787582, 46.503513168], [1.2560480037, 46.505167021], [1.2493803492, 46.5074932974], [1.2417492689, 46.5101311431], [1.2372620552, 46.5116858798], [1.2307664103, 46.5139335645], [1.2245703365, 46.516101033], [1.218934812, 46.5180505313], [1.2139804737, 46.5198166228], [1.209786864, 46.5213407966], [1.2043701804, 46.5233079488], [1.1989163984, 46.5252843751], [1.1936549937, 46.526958355], [1.188261667, 46.5286901495], [1.1818166193, 46.5307547436], [1.1765378803, 46.5324574606], [1.1713659806, 46.5340872446], [1.1653747882, 46.536025997], [1.1588559673, 46.5381038468], [1.1546894758, 46.5394418459], [1.1513291809, 46.5405163579], [1.1470609267, 46.5418989143], [1.1414735853, 46.5436579847], [1.1349705286, 46.5457643415], [1.128949044, 46.5476567911], [1.1226025761, 46.5497155228], [1.1177416808, 46.5524475627], [1.1126333541, 46.5553135165], [1.107594177, 46.5581547944], [1.1022255375, 46.561176742], [1.0954623434, 46.564968777], [1.0907569222, 46.5676276006], [1.0849725585, 46.5708853481], [1.0799463198, 46.5737174704], [1.0745440845, 46.5767593634], [1.069060673, 46.5798423928], [1.0619884307, 46.5838126023], [1.0578472861, 46.5861452806], [1.052888436, 46.5889320008], [1.0473535952, 46.5920422229], [1.0408813333, 46.595679611], [1.0361233914, 46.5983437285], [1.0317643216, 46.6007962645], [1.0271874835, 46.603383804], [1.0224111341, 46.6060507469], [1.0175225663, 46.6088025761], [1.0129607171, 46.611361837], [1.007523263, 46.6144119077], [1.0024878073, 46.6172333791], [0.9978593427, 46.6198407613], [0.9933619194, 46.622359524], [0.9893658975, 46.6241839864], [0.9844382395, 46.6264318772], [0.9789591286, 46.6289339416], [0.9731250429, 46.6316105673], [0.9675468163, 46.634167598], [0.9615702204, 46.6369067216], [0.955745047, 46.6395753863], [0.95053402, 46.6419623833], [0.9457297213, 46.6441633453], [0.9410218205, 46.6463095001], [0.9362195017, 46.6485046966], [0.9317739942, 46.6505304235], [0.9274149567, 46.6525345534], [0.9230499569, 46.6545042532], [0.9182239017, 46.656701114], [0.9150574684, 46.6581419158], [0.9089934742, 46.6610176279], [0.9035955377, 46.6633752633], [0.8974749434, 46.6661860488], [0.8929229248, 46.6688552071], [0.8883964121, 46.6714922081], [0.8844710651, 46.6737735146], [0.879342155, 46.6767718809], [0.8747251213, 46.6794481417], [0.8701140089, 46.6821638888], [0.8659198084, 46.6846819154], [0.8608138046, 46.6875790762], [0.8563282973, 46.6901930559], [0.8508220506, 46.6934165396], [0.8442502261, 46.6972493386], [0.8409689128, 46.6991711041], [0.837435005, 46.7012176886], [0.8318055154, 46.7044875215], [0.8280816743, 46.7066824922], [0.8242271224, 46.709269652], [0.8195353621, 46.7124806737], [0.8139921923, 46.7162511992], [0.809548123, 46.7192470943], [0.8036612007, 46.7232546848], [0.7998882108, 46.7258261258], [0.796113261, 46.7283713173], [0.7900760865, 46.7324789536], [0.7862139031, 46.7350851859], [0.7821034061, 46.7378567254], [0.7777016392, 46.7408234627], [0.7734250837, 46.7437572861], [0.7693147315, 46.7465276624], [0.7650163671, 46.7494597123], [0.7609956717, 46.7522592875], [0.7577272731, 46.7544132236], [0.7537470499, 46.7571017116], [0.7488053941, 46.7604297326], [0.7435234713, 46.764045346], [0.7375925968, 46.7680190572], [0.7327273163, 46.7713226386], [0.7278192057, 46.7746324372], [0.7236914854, 46.7774529962], [0.7187741186, 46.7807675979], [0.7131199436, 46.7845609675], [0.7081199759, 46.7879689787], [0.7036288055, 46.7910031366], [0.6984489141, 46.7945018437], [0.6933390155, 46.7979520155], [0.6885168183, 46.8012240726], [0.6836515956, 46.803802335], [0.680088605, 46.8056708251], [0.6750617898, 46.8083247712], [0.669749696, 46.8111050977], [0.6638003207, 46.8142271759], [0.6579866503, 46.8172877741], [0.6531920153, 46.8198031864], [0.6476815051, 46.8227136797], [0.6426323847, 46.8253865228], [0.6372146594, 46.8282199731], [0.6319548125, 46.8309848867], [0.6266561901, 46.8337893017], [0.6205239954, 46.837012562], [0.6150713593, 46.8398714696], [0.6097448092, 46.8426857746], [0.6054439144, 46.844945643], [0.6008981849, 46.847331675], [0.5988648905, 46.8484180279], [0.5955854898, 46.8464289934], [0.591779628, 46.8441199435], [0.5846805097, 46.8439242628], [0.5781946493, 46.8437293709], [0.5770888056, 46.8445897655]], ""type"": ""LineString""}";1;;;;;;;;;;;;;46.60894043855378, 1.0824611948721692
AERIEN;EYBENL61ZLANC;LIAISON 225kV N0 1 EYBENS - FROGES - LANCEY;MAINTENU PAR ET PROPRIETE RTE;EN EXPLOITATION;225kV;RTE;"{""coordinates"": [[5.7544200813, 45.1543933612], [5.7548542606, 45.1539918328], [5.7585993399, 45.153246909], [5.7602581651, 45.1518770409], [5.7647740448, 45.1516381073], [5.7679487937, 45.1523919049], [5.7703234142, 45.1545475347], [5.7720983664, 45.1562116861], [5.7740915194, 45.1580378856], [5.776088079, 45.1598532337], [5.7797463438, 45.1606135274], [5.7897504568, 45.162720761], [5.7929139744, 45.1633840956], [5.8090160956, 45.1667612614], [5.8130907296, 45.1676262433], [5.8207362238, 45.1724345921], [5.8249919391, 45.1751299247], [5.8369956315, 45.1827306972], [5.8404056085, 45.1848973729], [5.844305058, 45.1873623083], [5.8532298762, 45.1961266187], [5.8573746621, 45.2001958399], [5.8631270651, 45.2040885894], [5.8679918776, 45.2073596783], [5.8780718885, 45.2141625102], [5.8800747035, 45.2155236867], [5.8864192635, 45.2198090714], [5.8890161416, 45.2228370209], [5.8910724765, 45.2252435794], [5.8991547128, 45.2346850752], [5.9017977271, 45.2378097255]], ""type"": ""LineString""}";1;;;;;;;;;;;;;45.18617307935027, 5.831987532811162
AERIEN;HUBERL41TOLLE;LIAISON 90kV N0 1 HUBERVILLE-TOLLEVAST;MAINTENU PAR ET PROPRIETE RTE;EN EXPLOITATION;90kV;RTE;"{""coordinates"": [[-1.5980162598, 49.5937668859], [-1.5982760943, 49.5919548921], [-1.5952398357, 49.5899833335], [-1.5934557858, 49.5888635589], [-1.5878754394, 49.5853651011], [-1.5853532011, 49.5837744298], [-1.5816406358, 49.5814581508], [-1.5781245418, 49.5797716131], [-1.5751820637, 49.5783523585], [-1.5725510606, 49.5771030721], [-1.5692258313, 49.5755010219], [-1.5667096208, 49.5742932226], [-1.563708148, 49.5728569928], [-1.560800023, 49.5714711847], [-1.5578486548, 49.5700347278], [-1.5551471885, 49.5687455363], [-1.5530345635, 49.567632095], [-1.5501054312, 49.5660821555], [-1.5466883652, 49.5642857133], [-1.5435273635, 49.5626137677], [-1.5412389601, 49.561399668], [-1.5386165312, 49.5600233254], [-1.5355521515, 49.5584042803], [-1.5331583236, 49.5571364046], [-1.5304861311, 49.5557248884], [-1.5282361572, 49.5545316235], [-1.524252333, 49.5524262949], [-1.5218330291, 49.5511465187], [-1.5184411641, 49.5493619058], [-1.5160958659, 49.5477399219], [-1.5135933732, 49.5460435969], [-1.5111148567, 49.5443184005], [-1.506910891, 49.5414520394], [-1.5046238266, 49.5398870677], [-1.5022664976, 49.5382751014], [-1.49979676, 49.5365791689], [-1.4970925626, 49.5347135781], [-1.4936199322, 49.5323479755], [-1.4908296069, 49.5304422701], [-1.4879208406, 49.5284444883], [-1.4855472618, 49.5268095255], [-1.4831910706, 49.5251962689], [-1.4816786455, 49.5241711688], [-1.4796712681, 49.5236206852], [-1.4747253948, 49.522275854], [-1.4717618821, 49.5214787519], [-1.4687589247, 49.5206570149], [-1.4652642166, 49.5197110539], [-1.4614164202, 49.5186789954], [-1.4578997794, 49.5177165231], [-1.4557334201, 49.5158384321], [-1.4537967162, 49.5141516381], [-1.4514694831, 49.5121037167], [-1.4486521873, 49.5096472315], [-1.4461809885, 49.5074974402], [-1.4446491747, 49.5061700895], [-1.4433426437, 49.5050163166], [-1.441245571, 49.5031902971], [-1.4391875545, 49.5013844208], [-1.4376187396, 49.4995281276], [-1.4342964755, 49.5000108375], [-1.4340108522, 49.4999833503]], ""type"": ""LineString""}";1;;;;;;;;;;;;;49.5463620471233, -1.5160161706503281
AERIEN;ARNAGL41RENAU;LIAISON 90kV N0 1 ARNAGE-RENAULT;MAINTENU PAR ET PROPRIETE RTE;EN EXPLOITATION;90kV;RTE;"{""coordinates"": [[0.1777918719, 47.923971369], [0.1800714247, 47.9230769124], [0.1822347616, 47.9222274125], [0.1827597562, 47.9219797884]], ""type"": ""LineString""}";2;ARNAGL41SPAY;LIAISON 90kV N0 1 ARNAGE-SPAY;MAINTENU PAR ET PROPRIETE RTE;;;;;;;;;;47.922991545521654, 0.1802826992161288
AERIEN;CONCAL31ZKERS;LIAISON 63kV N0 1 CASCADEC-CONCARNEAU-LANGONNET;MAINTENU PAR ET PROPRIETE RTE;EN EXPLOITATION;63kV;RTE;"{""coordinates"": [[-3.8907731776, 47.8948606269], [-3.8917596042, 47.8947045616]], ""type"": ""LineString""}";1;;;;;;;;;;;;;47.89478259425, -3.8912663909
AERIEN;DISTRL72JUMEA;LIAISON 400kV N0 2 DISTRE - JUMEAUX (LES);MAINTENU PAR ET PROPRIETE RTE;EN EXPLOITATION;400kV;RTE;"{""coordinates"": [[-0.1141610971, 47.2058604777], [-0.1136854686, 47.2050218189], [-0.1115723889, 47.200283673]], ""type"": ""LineString""}";1;;;;;;;;;;;;;47.20308973623129, -0.11283177614834788
AERIEN;CONCAL31ZCASC;LIAISON 63kV N0 2 CASCADEC-CONCARNEAU-LANGONNET-SCAER;MAINTENU PAR ET PROPRIETE RTE;EN EXPLOITATION;63kV;RTE;"{""coordinates"": [[-3.8907731776, 47.8948606269], [-3.8884109277, 47.8952014564], [-3.8848598922, 47.8953467535], [-3.8809973514, 47.8973786526], [-3.8753195041, 47.898385778], [-3.8686702151, 47.8993586051], [-3.865245453, 47.9010945643], [-3.8627287807, 47.9023767428], [-3.8588898202, 47.9043107781], [-3.8555888579, 47.9059819271], [-3.8518897283, 47.9078586639], [-3.8501576028, 47.9095707023], [-3.8476419437, 47.912061072], [-3.8460602386, 47.9136243323], [-3.843144742, 47.9151187603], [-3.8399963603, 47.9167307993], [-3.8369688746, 47.9182823998], [-3.8336752735, 47.9199695842], [-3.8302189082, 47.9217401371], [-3.8267039731, 47.9235384742], [-3.8222407455, 47.9258227109], [-3.8196673022, 47.9271287423], [-3.8161716858, 47.9289155984], [-3.8141312418, 47.9299584044], [-3.8112058374, 47.9314550663], [-3.8075371067, 47.9323383324], [-3.804605067, 47.9330582331], [-3.7981335754, 47.934612712], [-3.7948341225, 47.9379030442], [-3.7922206365, 47.9405096795], [-3.7893537495, 47.9433222984], [-3.7873840565, 47.9452809131], [-3.7855567954, 47.9470938274], [-3.782821155, 47.9490053739], [-3.7798694152, 47.9510684273], [-3.7770445317, 47.9530428466], [-3.7737649597, 47.9548798829], [-3.7709874499, 47.9564394382], [-3.7684435852, 47.9578716078], [-3.7654133049, 47.9595702344], [-3.7609795096, 47.9634099535], [-3.7592031263, 47.9649476634], [-3.7572358565, 47.9659506841], [-3.7551219912, 47.9670280596], [-3.7489924946, 47.9696263354], [-3.7456860904, 47.971035877], [-3.7395289108, 47.9737417464], [-3.7362295609, 47.9752003228], [-3.7324990668, 47.976833354], [-3.7288955675, 47.9784418914], [-3.7245976531, 47.9805678821], [-3.7216010438, 47.9820654889], [-3.7184196204, 47.9836548434], [-3.713808259, 47.985564384], [-3.7108856598, 47.9867051955], [-3.7071566888, 47.9881597484], [-3.703638273, 47.9882339896], [-3.6995328278, 47.9882949771], [-3.6950024943, 47.9884280728], [-3.6904905719, 47.988550663], [-3.6870234739, 47.9888044764], [-3.6836890662, 47.9890509875]], ""type"": ""LineString""}";2;CONCAL31ZKERS;LIAISON 63kV N0 1 CASCADEC-CONCARNEAU-LANGONNET;MAINTENU PAR ET PROPRIETE RTE;;;;;;;;;;47.944613064993455, -3.7881412973001654
AERIEN;SSGENL41ZSSG6;LIAISON 90kV N0 1 MAURIAC - ST-GENIEZ - TALAMET;MAINTENU PAR ET PROPRIETE RTE;EN EXPLOITATION;90kV;RTE;"{""coordinates"": [[2.1467371491, 45.0578028842], [2.1428636234, 45.0575534482], [2.1380558545, 45.0572551531], [2.1308066543, 45.0567774294], [2.1284819381, 45.0579866163], [2.1258765206, 45.0593601017], [2.122388416, 45.0611830189], [2.1193469369, 45.0627915411], [2.1141568839, 45.065511175], [2.1112464749, 45.0661093], [2.0996303678, 45.0685882617], [2.0976865459, 45.0689771692], [2.0954884052, 45.0694608395], [2.090796413, 45.0712477633], [2.0862430904, 45.0720579125], [2.0831722516, 45.0726185169], [2.0768808196, 45.0715199719], [2.0719574712, 45.0710792146], [2.0696243918, 45.0715773411], [2.067383765, 45.0713263338], [2.0671898539, 45.07100023]], ""type"": ""LineString""}";1;;;;;;;;;;;;;45.065489058333846, 2.107126172241305
AERIEN;B.MONL62ZB.VA;LIAISON 225kV N0 2 BEAUCHASTEL - BEAUMONT-MONTEUX - BOURG-LES-VALENCE;MAINTENU PAR ET PROPRIETE RTE;EN EXPLOITATION;225kV;RTE;"{""coordinates"": [[4.9277171028, 45.0190762356], [4.9276429375, 45.0185318527], [4.9271652921, 45.0156951649], [4.9269614298, 45.0112134597], [4.9241103208, 45.0079870114], [4.9190591125, 45.0039496189], [4.9134311952, 44.9993765329], [4.9076980892, 44.9947438938], [4.9041192353, 44.9918466261], [4.8998567368, 44.9883908034], [4.8934793328, 44.9867775337], [4.8884022263, 44.9855149057], [4.882983538, 44.9841259009], [4.8760212437, 44.9823748057], [4.8695746798, 44.9807370315], [4.8615667587, 44.9786125347], [4.8487998649, 44.975371625], [4.8469317171, 44.972818808], [4.8431947823, 44.9676761246], [4.8414307733, 44.9652655875], [4.8376099709, 44.9599314328], [4.8363245226, 44.9581766937], [4.8350917771, 44.9565525949], [4.8334102393, 44.9542387268], [4.8292165968, 44.9484700709]], ""type"": ""LineString""}";1;;;;;;;;;;;;;44.98364744383516, 4.879255289358779
AERIEN;MAURIL41ZSSG6;LIAISON 90kV N0 1 MAURIAC - ST-GENIEZ - TALAMET;MAINTENU PAR ET PROPRIETE RTE;EN EXPLOITATION;90kV;RTE;"{""coordinates"": [[2.1467371491, 45.0578028842], [2.1485290569, 45.0602658038], [2.1501855777, 45.0625375881], [2.1543557244, 45.0667266542], [2.15563431, 45.0680528696], [2.1581726405, 45.070621211], [2.1595616602, 45.0720462397], [2.1616257769, 45.0741427474], [2.1631280781, 45.0756523791], [2.1656496719, 45.0781907537], [2.1711587221, 45.0837949863], [2.1718068405, 45.084460715], [2.1724055901, 45.0855086669], [2.1733578946, 45.08723809], [2.1747647646, 45.0898704091], [2.1762074178, 45.0924703814], [2.176989571, 45.093833417], [2.178610771, 45.096689988], [2.1794604072, 45.0982137628], [2.1809932478, 45.1010128732], [2.1818704934, 45.1027526434], [2.1838845846, 45.1065817265], [2.1847961756, 45.1084153466], [2.1859380392, 45.1105190459], [2.1871064076, 45.1127192922], [2.1883255406, 45.1150216039], [2.1896166885, 45.1175138925], [2.190948406, 45.1200841223], [2.1920499644, 45.1221847453], [2.1934791393, 45.124941461], [2.1944443831, 45.1268069242], [2.1955523237, 45.128750914], [2.198424675, 45.130607619], [2.2013853028, 45.1323558755], [2.2037346766, 45.1337981031], [2.2063638557, 45.135528647], [2.2085506338, 45.1368831443], [2.2111500304, 45.1384818478], [2.2137724303, 45.140091402], [2.2157084904, 45.1412918361], [2.2181183185, 45.1427494804], [2.2203908989, 45.1441926238], [2.2229367535, 45.1457645508], [2.2251058686, 45.1470736388], [2.2275664626, 45.1485673834], [2.2297817779, 45.1499613439], [2.2320827767, 45.1514141739], [2.2349741074, 45.1531746111], [2.2374730774, 45.1546938096], [2.2392952014, 45.1558344524], [2.2415178981, 45.1571940051], [2.2445054244, 45.159040367], [2.2465235964, 45.1602876538], [2.2489698051, 45.1618016058], [2.2520589652, 45.1636979522], [2.2553437047, 45.1657324403], [2.2582587039, 45.1675392507], [2.2603921994, 45.1688771353], [2.2633935588, 45.170731998], [2.2652256442, 45.1718715069], [2.2673138299, 45.173198975], [2.2688914863, 45.1746320568], [2.2718622047, 45.1773104863], [2.2734026438, 45.1786829427], [2.2749274776, 45.180087573], [2.2764580254, 45.181454495], [2.2781424895, 45.1842109333], [2.2786915348, 45.1863557707], [2.279220121, 45.1885211052], [2.2799251931, 45.1913108246], [2.2804396893, 45.1932878718], [2.280986396, 45.1955326429], [2.2814241343, 45.1972418491], [2.2821764141, 45.2001684387], [2.282757063, 45.2025333699], [2.2834280521, 45.2051337], [2.2840633038, 45.2076437837], [2.2845909509, 45.209614617], [2.2869394896, 45.2188215746], [2.2874263089, 45.2207048548], [2.2879551106, 45.222796402], [2.2884462596, 45.2247571336], [2.2890284202, 45.2270605495], [2.2895336503, 45.2290195762], [2.2901073535, 45.2311942574], [2.2905785096, 45.2330350639], [2.2909834104, 45.2346684007], [2.2916487511, 45.2371803637], [2.2922258192, 45.2394991411]], ""type"": ""LineString""}";1;;;;;;;;;;;;;45.14585572609791, 2.225947696930165
AERIEN;CXVIGL41ZFORG;LIAISON 90kV N0 1 CHAUVIGNY-FERRANDE (LA)-JAUMES(LES)-MONTMORILLON;MAINTENU PAR ET PROPRIETE RTE;EN EXPLOITATION;90kV;RTE;"{""coordinates"": [[0.5979313344, 46.5980916343], [0.6030671045, 46.5978641747], [0.6076010411, 46.5976472438], [0.6110338451, 46.5975090356], [0.6164439992, 46.5972785612], [0.6213402507, 46.5970524257], [0.6250607904, 46.5969071478], [0.6285455247, 46.5967415666], [0.6320196321, 46.5965810292], [0.6371299176, 46.5963604784], [0.6403900649, 46.5962187228], [0.6447336615, 46.5960162946], [0.6480272497, 46.595884897], [0.6514865114, 46.5957315578], [0.6555311047, 46.5955531834], [0.6591788103, 46.5953917724], [0.6627531926, 46.5952324066], [0.6662412305, 46.5950783235], [0.6700839081, 46.594907903], [0.6738873667, 46.5947384014], [0.6777162349, 46.5945567247], [0.6811583481, 46.5944625299], [0.6850349534, 46.5945716026], [0.6887016877, 46.5946969468], [0.6925512197, 46.5950106354], [0.6958819695, 46.5953560502], [0.6993681599, 46.5957341954], [0.7028319813, 46.5961199228], [0.7070129746, 46.596569434], [0.7105998093, 46.596952903], [0.7140813374, 46.5971665726], [0.7173099041, 46.5972138444], [0.7209914907, 46.5972691575], [0.7243911668, 46.5973178445], [0.7277947916, 46.5973655856], [0.730555722, 46.5974050691], [0.7342034393, 46.5974583977], [0.7376167532, 46.5975231697], [0.7418382462, 46.5975759347], [0.7462006889, 46.5976302405], [0.7490238793, 46.5976839138], [0.7526998705, 46.5977219264], [0.7563285523, 46.5977930901], [0.7599557871, 46.5978379315], [0.7637916776, 46.5978903968], [0.7673341424, 46.5979324842], [0.7709309935, 46.5979854663], [0.7742939944, 46.5980354897], [0.7778802912, 46.5980880184], [0.7805811995, 46.5981278082], [0.784713465, 46.5981889247], [0.7889882429, 46.5982517372], [0.7929612189, 46.5983094013], [0.7962605977, 46.5982837661], [0.7998817954, 46.5981237083], [0.8038903465, 46.5979439036], [0.807169997, 46.5977977329], [0.8105674623, 46.5976532247], [0.8142915331, 46.5974853538], [0.8178678634, 46.5973292499], [0.8218873759, 46.5971400521], [0.8256784829, 46.5969715308], [0.8291633373, 46.5968161103], [0.8327386059, 46.5966523292], [0.8367822227, 46.5964747137], [0.8399318865, 46.5963341706], [0.8443357253, 46.5961333921], [0.84727834, 46.5960059522], [0.8504778574, 46.5958588411], [0.8541866092, 46.5956870412], [0.8582319415, 46.5955266862], [0.8626297004, 46.5953134264], [0.8655029974, 46.5951823716], [0.8682194218, 46.5950591214], [0.8728320577, 46.5948566059], [0.8758875326, 46.5947108032], [0.8796177668, 46.59455375], [0.8827254817, 46.5944103218], [0.8875204829, 46.5941881234], [0.891089714, 46.5940350384], [0.8944734213, 46.5938775138], [0.8977574957, 46.5937352785], [0.9021491213, 46.5935338281], [0.9044868087, 46.593430683], [0.9080459016, 46.5932669515], [0.9115585987, 46.5931193563], [0.9155802258, 46.5929214905], [0.9192293913, 46.5927545745], [0.9234151398, 46.592567562], [0.9267094213, 46.5924227308], [0.9305876006, 46.5922452379], [0.9339678013, 46.5913866153], [0.9370087957, 46.5906036331], [0.9400148827, 46.5898396689], [0.9434216212, 46.5889725459], [0.9463973564, 46.5882143439], [0.9493754318, 46.5874632912], [0.9525388179, 46.5866586243], [0.9560831151, 46.585755006], [0.9618054333, 46.5843394861]], ""type"": ""LineString""}";1;;;;;;;;;;;;;46.59547387683136, 0.7802890777566743
